# --------------------------------------------------------------------------------													
# 													
# Copyright (c) 2000-2020. All rights reserved													
# 													
# Time Period In Log (days.hh:mm:ss): 0.06:29:50													
# 													
# Number of log entries: 1000													
# 													
# --------------------------------------------------------------------------------													
SessionName (JobName)	SessionVersion	RunName	RunNumber	TimestampLocal	TimestampUtc	EventSource	FileNumber	NumberOfSamples	NumberOfChannels	FileSizeBytes	TimeBreak	EventMessage	CreateDT
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:52	23-06-2020 9:52	AcquisitionSystem	80	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0080_S20200623_154858.686+0500_0000.sgy	23-06-2020 10:06
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:52	23-06-2020 9:52	AcquisitionSystem	81	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0081_S20200623_154913.686+0500_0000.sgy	23-06-2020 10:06
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:53	23-06-2020 9:53	AcquisitionSystem	82	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0082_S20200623_154928.686+0500_0000.sgy	23-06-2020 10:06
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:53	23-06-2020 9:53	AcquisitionSystem	83	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0083_S20200623_154943.686+0500_0000.sgy	23-06-2020 10:07
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:53	23-06-2020 9:53	AcquisitionSystem	84	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0084_S20200623_154958.686+0500_0000.sgy	23-06-2020 10:07
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:53	23-06-2020 9:53	AcquisitionSystem	85	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0085_S20200623_155013.686+0500_0000.sgy	23-06-2020 10:07
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:54	23-06-2020 9:54	AcquisitionSystem	86	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0086_S20200623_155028.686+0500_0000.sgy	23-06-2020 10:07
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:54	23-06-2020 9:54	AcquisitionSystem	87	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0087_S20200623_155043.686+0500_0000.sgy	23-06-2020 10:08
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:54	23-06-2020 9:54	AcquisitionSystem	88	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0088_S20200623_155058.686+0500_0000.sgy	23-06-2020 10:08
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:54	23-06-2020 9:54	AcquisitionSystem	89	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0089_S20200623_155113.686+0500_0000.sgy	23-06-2020 10:08
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:55	23-06-2020 9:55	AcquisitionSystem	90	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0090_S20200623_155128.686+0500_0000.sgy	23-06-2020 10:08
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:55	23-06-2020 9:55	AcquisitionSystem	91	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0091_S20200623_155143.686+0500_0000.sgy	23-06-2020 10:09
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:55	23-06-2020 9:55	AcquisitionSystem	92	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0092_S20200623_155158.686+0500_0000.sgy	23-06-2020 10:09
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:55	23-06-2020 9:55	User						Exxol 1.5 cP rate WC=25% 7 l/min	23-06-2020 10:09
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:55	23-06-2020 9:55	AcquisitionSystem	93	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0093_S20200623_155213.686+0500_0000.sgy	23-06-2020 10:09
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:56	23-06-2020 9:56	AcquisitionSystem	94	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0094_S20200623_155228.686+0500_0000.sgy	23-06-2020 10:09
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:56	23-06-2020 9:56	AcquisitionSystem	95	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0095_S20200623_155243.686+0500_0000.sgy	23-06-2020 10:10
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:56	23-06-2020 9:56	AcquisitionSystem	96	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0096_S20200623_155258.686+0500_0000.sgy	23-06-2020 10:10
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:56	23-06-2020 9:56	AcquisitionSystem	97	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0097_S20200623_155313.686+0500_0000.sgy	23-06-2020 10:10
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:57	23-06-2020 9:57	AcquisitionSystem	98	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0098_S20200623_155328.686+0500_0000.sgy	23-06-2020 10:10
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:57	23-06-2020 9:57	AcquisitionSystem	99	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0099_S20200623_155343.686+0500_0000.sgy	23-06-2020 10:11
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:57	23-06-2020 9:57	AcquisitionSystem	100	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0100_S20200623_155358.686+0500_0000.sgy	23-06-2020 10:11
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:57	23-06-2020 9:57	User						Exxol 1.5 cP rate WC=25% 9 l/min	23-06-2020 10:11
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:57	23-06-2020 9:57	AcquisitionSystem	101	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0101_S20200623_155413.686+0500_0000.sgy	23-06-2020 10:11
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:58	23-06-2020 9:58	AcquisitionSystem	102	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0102_S20200623_155428.686+0500_0000.sgy	23-06-2020 10:11
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:58	23-06-2020 9:58	AcquisitionSystem	103	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0103_S20200623_155443.686+0500_0000.sgy	23-06-2020 10:12
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:58	23-06-2020 9:58	AcquisitionSystem	104	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0104_S20200623_155458.686+0500_0000.sgy	23-06-2020 10:12
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:58	23-06-2020 9:58	AcquisitionSystem	105	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0105_S20200623_155513.686+0500_0000.sgy	23-06-2020 10:12
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:59	23-06-2020 9:59	AcquisitionSystem	106	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0106_S20200623_155528.686+0500_0000.sgy	23-06-2020 10:12
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:59	23-06-2020 9:59	AcquisitionSystem	107	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0107_S20200623_155543.686+0500_0000.sgy	23-06-2020 10:13
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:59	23-06-2020 9:59	AcquisitionSystem	108	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0108_S20200623_155558.686+0500_0000.sgy	23-06-2020 10:13
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 14:59	23-06-2020 9:59	AcquisitionSystem	109	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0109_S20200623_155613.686+0500_0000.sgy	23-06-2020 10:13
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:00	23-06-2020 10:00	AcquisitionSystem	110	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0110_S20200623_155628.686+0500_0000.sgy	23-06-2020 10:13
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:00	23-06-2020 10:00	User						Fluid 1 rate WC=25% 11 l/min	23-06-2020 10:13
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:00	23-06-2020 10:00	AcquisitionSystem	111	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0111_S20200623_155643.686+0500_0000.sgy	23-06-2020 10:14
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:00	23-06-2020 10:00	AcquisitionSystem	112	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0112_S20200623_155658.686+0500_0000.sgy	23-06-2020 10:14
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:00	23-06-2020 10:00	AcquisitionSystem	113	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0113_S20200623_155713.686+0500_0000.sgy	23-06-2020 10:14
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:01	23-06-2020 10:01	AcquisitionSystem	114	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0114_S20200623_155728.686+0500_0000.sgy	23-06-2020 10:14
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:01	23-06-2020 10:01	AcquisitionSystem	115	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0115_S20200623_155743.686+0500_0000.sgy	23-06-2020 10:15
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:01	23-06-2020 10:01	AcquisitionSystem	116	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0116_S20200623_155758.686+0500_0000.sgy	23-06-2020 10:15
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:01	23-06-2020 10:01	AcquisitionSystem	117	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0117_S20200623_155813.686+0500_0000.sgy	23-06-2020 10:15
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:02	23-06-2020 10:02	AcquisitionSystem	118	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0118_S20200623_155828.686+0500_0000.sgy	23-06-2020 10:15
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:02	23-06-2020 10:02	AcquisitionSystem	119	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0119_S20200623_155843.686+0500_0000.sgy	23-06-2020 10:16
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:02	23-06-2020 10:02	AcquisitionSystem	120	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0120_S20200623_155858.686+0500_0000.sgy	23-06-2020 10:16
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:02	23-06-2020 10:02	AcquisitionSystem	121	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0121_S20200623_155913.686+0500_0000.sgy	23-06-2020 10:16
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:03	23-06-2020 10:03	AcquisitionSystem	122	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0122_S20200623_155928.686+0500_0000.sgy	23-06-2020 10:16
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:03	23-06-2020 10:03	User						Fluid 1 rate WC=25% 13 l/min	23-06-2020 10:16
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:03	23-06-2020 10:03	AcquisitionSystem	123	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0123_S20200623_155943.686+0500_0000.sgy	23-06-2020 10:17
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:03	23-06-2020 10:03	AcquisitionSystem	124	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0124_S20200623_155958.686+0500_0000.sgy	23-06-2020 10:17
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:03	23-06-2020 10:03	AcquisitionSystem	125	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0125_S20200623_160013.686+0500_0000.sgy	23-06-2020 10:17
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:04	23-06-2020 10:04	AcquisitionSystem	126	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0126_S20200623_160028.686+0500_0000.sgy	23-06-2020 10:17
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:04	23-06-2020 10:04	AcquisitionSystem	127	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0127_S20200623_160043.686+0500_0000.sgy	23-06-2020 10:18
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:04	23-06-2020 10:04	AcquisitionSystem	128	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0128_S20200623_160058.686+0500_0000.sgy	23-06-2020 10:18
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:04	23-06-2020 10:04	AcquisitionSystem	129	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0129_S20200623_160113.686+0500_0000.sgy	23-06-2020 10:18
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:05	23-06-2020 10:05	AcquisitionSystem	130	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0130_S20200623_160128.686+0500_0000.sgy	23-06-2020 10:18
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:05	23-06-2020 10:05	AcquisitionSystem	131	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0131_S20200623_160143.686+0500_0000.sgy	23-06-2020 10:19
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:05	23-06-2020 10:05	AcquisitionSystem	132	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0132_S20200623_160158.686+0500_0000.sgy	23-06-2020 10:19
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:05	23-06-2020 10:05	AcquisitionSystem	133	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0133_S20200623_160213.686+0500_0000.sgy	23-06-2020 10:19
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:06	23-06-2020 10:06	AcquisitionSystem	134	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0134_S20200623_160228.686+0500_0000.sgy	23-06-2020 10:19
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:06	23-06-2020 10:06	User						Fluid 1 rate WC=25% 15 l/min	23-06-2020 10:20
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:06	23-06-2020 10:06	AcquisitionSystem	135	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0135_S20200623_160243.686+0500_0000.sgy	23-06-2020 10:20
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:06	23-06-2020 10:06	AcquisitionSystem	136	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0136_S20200623_160258.686+0500_0000.sgy	23-06-2020 10:20
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:06	23-06-2020 10:06	AcquisitionSystem	137	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0137_S20200623_160313.686+0500_0000.sgy	23-06-2020 10:20
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:07	23-06-2020 10:07	AcquisitionSystem	138	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0138_S20200623_160328.686+0500_0000.sgy	23-06-2020 10:20
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:07	23-06-2020 10:07	AcquisitionSystem	139	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0139_S20200623_160343.686+0500_0000.sgy	23-06-2020 10:21
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:07	23-06-2020 10:07	AcquisitionSystem	140	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0140_S20200623_160358.686+0500_0000.sgy	23-06-2020 10:21
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:07	23-06-2020 10:07	AcquisitionSystem	141	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0141_S20200623_160413.686+0500_0000.sgy	23-06-2020 10:21
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:08	23-06-2020 10:08	AcquisitionSystem	142	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0142_S20200623_160428.686+0500_0000.sgy	23-06-2020 10:21
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:08	23-06-2020 10:08	AcquisitionSystem	143	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0143_S20200623_160443.686+0500_0000.sgy	23-06-2020 10:22
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:08	23-06-2020 10:08	AcquisitionSystem	144	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0144_S20200623_160458.686+0500_0000.sgy	23-06-2020 10:22
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:08	23-06-2020 10:08	User						Fluid 1 rate WC=25% 17 l/min	23-06-2020 10:22
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:08	23-06-2020 10:08	AcquisitionSystem	145	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0145_S20200623_160513.686+0500_0000.sgy	23-06-2020 10:22
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:09	23-06-2020 10:09	AcquisitionSystem	146	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0146_S20200623_160528.686+0500_0000.sgy	23-06-2020 10:22
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:09	23-06-2020 10:09	AcquisitionSystem	147	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0147_S20200623_160543.686+0500_0000.sgy	23-06-2020 10:23
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:09	23-06-2020 10:09	AcquisitionSystem	148	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0148_S20200623_160558.686+0500_0000.sgy	23-06-2020 10:23
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:09	23-06-2020 10:09	AcquisitionSystem	149	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0149_S20200623_160613.686+0500_0000.sgy	23-06-2020 10:23
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:10	23-06-2020 10:10	AcquisitionSystem	150	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0150_S20200623_160628.686+0500_0000.sgy	23-06-2020 10:23
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:10	23-06-2020 10:10	AcquisitionSystem	151	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0151_S20200623_160643.686+0500_0000.sgy	23-06-2020 10:24
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:10	23-06-2020 10:10	AcquisitionSystem	152	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0152_S20200623_160658.686+0500_0000.sgy	23-06-2020 10:24
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:10	23-06-2020 10:10	User						Fluid 1 rate WC=25% 19 l/min	23-06-2020 10:24
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:10	23-06-2020 10:10	AcquisitionSystem	153	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0153_S20200623_160713.686+0500_0000.sgy	23-06-2020 10:24
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:11	23-06-2020 10:11	AcquisitionSystem	154	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0154_S20200623_160728.686+0500_0000.sgy	23-06-2020 10:24
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:11	23-06-2020 10:11	AcquisitionSystem	155	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0155_S20200623_160743.686+0500_0000.sgy	23-06-2020 10:25
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:11	23-06-2020 10:11	AcquisitionSystem	156	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0156_S20200623_160758.686+0500_0000.sgy	23-06-2020 10:25
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:11	23-06-2020 10:11	AcquisitionSystem	157	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0157_S20200623_160813.686+0500_0000.sgy	23-06-2020 10:25
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:12	23-06-2020 10:12	AcquisitionSystem	158	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0158_S20200623_160828.686+0500_0000.sgy	23-06-2020 10:25
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:12	23-06-2020 10:12	AcquisitionSystem	159	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0159_S20200623_160843.686+0500_0000.sgy	23-06-2020 10:26
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:12	23-06-2020 10:12	AcquisitionSystem	160	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0160_S20200623_160858.686+0500_0000.sgy	23-06-2020 10:26
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:12	23-06-2020 10:12	User						Fluid 1 rate WC=25% 19 l/min	23-06-2020 10:26
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:12	23-06-2020 10:12	User						Fluid 1 rate WC=25% 21 l/min	23-06-2020 10:26
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:12	23-06-2020 10:12	AcquisitionSystem	161	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0161_S20200623_160913.686+0500_0000.sgy	23-06-2020 10:26
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:13	23-06-2020 10:13	AcquisitionSystem	162	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0162_S20200623_160928.686+0500_0000.sgy	23-06-2020 10:26
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:13	23-06-2020 10:13	AcquisitionSystem	163	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0163_S20200623_160943.686+0500_0000.sgy	23-06-2020 10:27
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:13	23-06-2020 10:13	AcquisitionSystem	164	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0164_S20200623_160958.686+0500_0000.sgy	23-06-2020 10:27
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:13	23-06-2020 10:13	AcquisitionSystem	165	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0165_S20200623_161013.686+0500_0000.sgy	23-06-2020 10:27
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:14	23-06-2020 10:14	AcquisitionSystem	166	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0166_S20200623_161028.686+0500_0000.sgy	23-06-2020 10:27
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:14	23-06-2020 10:14	AcquisitionSystem	167	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0167_S20200623_161043.686+0500_0000.sgy	23-06-2020 10:28
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:14	23-06-2020 10:14	AcquisitionSystem	168	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0168_S20200623_161058.686+0500_0000.sgy	23-06-2020 10:28
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:14	23-06-2020 10:14	AcquisitionSystem	169	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0169_S20200623_161113.686+0500_0000.sgy	23-06-2020 10:28
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:15	23-06-2020 10:15	AcquisitionSystem	170	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0170_S20200623_161128.686+0500_0000.sgy	23-06-2020 10:28
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:15	23-06-2020 10:15	AcquisitionSystem	171	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0171_S20200623_161143.686+0500_0000.sgy	23-06-2020 10:29
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:15	23-06-2020 10:15	AcquisitionSystem	172	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0172_S20200623_161158.686+0500_0000.sgy	23-06-2020 10:29
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:15	23-06-2020 10:15	AcquisitionSystem	173	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0173_S20200623_161213.686+0500_0000.sgy	23-06-2020 10:29
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:16	23-06-2020 10:16	AcquisitionSystem	174	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0174_S20200623_161228.686+0500_0000.sgy	23-06-2020 10:29
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:16	23-06-2020 10:16	AcquisitionSystem	175	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0175_S20200623_161243.686+0500_0000.sgy	23-06-2020 10:30
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:16	23-06-2020 10:16	AcquisitionSystem	176	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0176_S20200623_161258.686+0500_0000.sgy	23-06-2020 10:30
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:16	23-06-2020 10:16	AcquisitionSystem	177	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0177_S20200623_161313.686+0500_0000.sgy	23-06-2020 10:30
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:17	23-06-2020 10:17	AcquisitionSystem	178	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0178_S20200623_161328.686+0500_0000.sgy	23-06-2020 10:30
Lab_Inflow	8	Inflow_1.5cP_WC0_run1	9	23-06-2020 15:17	23-06-2020 10:17	AcquisitionSystem	179	150000	148	88839120		Inflow_1.5cP_WC0_run1_009_F0179_S20200623_161343.686+0500_0000.sgy	23-06-2020 10:31
